timestamp,value
12:06:47.690,-1.78088960E-1
12:06:48.021,-1.78066624E-1
12:06:48.104,-1.78059184E-1
12:06:48.186,-1.78063040E-1
12:06:48.380,-1.78032288E-1
12:06:48.463,-1.78023648E-1
12:06:48.546,-1.78012896E-1
12:06:48.630,-1.77987088E-1
12:06:48.714,-1.77971040E-1
12:06:48.796,-1.77958000E-1
12:06:48.942,-1.77949168E-1
12:06:49.025,-1.77952928E-1
12:06:49.108,-1.77945216E-1
12:06:49.192,-1.77934528E-1
12:06:49.274,-1.77920640E-1
12:06:49.481,-1.77895616E-1
12:06:49.564,-1.77899648E-1
12:06:49.647,-1.77897408E-1
12:06:49.731,-1.77890416E-1
12:06:49.813,-1.77867040E-1
12:06:49.896,-1.77854560E-1
12:06:50.041,-1.77836944E-1
12:06:50.123,-1.77828544E-1
12:06:50.207,-1.77817184E-1
12:06:50.288,-1.77806064E-1
12:06:50.370,-1.77799776E-1
12:06:50.580,-1.77778176E-1
12:06:50.663,-1.77760256E-1
12:06:50.746,-1.77755888E-1
12:06:50.829,-1.77752608E-1
12:06:50.913,-1.77746096E-1
12:06:50.996,-1.77744560E-1
12:06:51.142,-1.77738896E-1
12:06:51.225,-1.77736496E-1
12:06:51.308,-1.77727040E-1
12:06:51.391,-1.77725184E-1
12:06:51.474,-1.77707424E-1
12:06:51.866,-1.77698176E-1
12:06:51.950,-1.77690096E-1
12:06:52.033,-1.77687488E-1
12:06:52.227,-1.77698416E-1
12:06:52.310,-1.77690768E-1
12:06:52.394,-1.77685104E-1
12:06:52.478,-1.77687216E-1
12:06:52.560,-1.77686640E-1
12:06:52.641,-1.77681136E-1
12:06:52.788,-1.77710928E-1
12:06:52.871,-1.77696176E-1
12:06:52.953,-1.77684800E-1
12:06:53.037,-1.77689376E-1
12:06:53.118,-1.77693024E-1
12:06:53.511,-1.77696256E-1
12:06:53.593,-1.77707216E-1
12:06:53.677,-1.77709680E-1
12:06:53.880,-1.77702208E-1
12:06:53.964,-1.77709376E-1
12:06:54.046,-1.77709328E-1
12:06:54.129,-1.77690256E-1
12:06:54.213,-1.77673520E-1
12:06:54.296,-1.77679536E-1
12:06:54.442,-1.77672080E-1
12:06:54.525,-1.77679776E-1
12:06:54.608,-1.77685984E-1
12:06:54.691,-1.77693376E-1
12:06:54.774,-1.77689776E-1
12:06:54.979,-1.77714144E-1
12:06:55.061,-1.77709360E-1
12:06:55.144,-1.77712800E-1
12:06:55.228,-1.77715136E-1
12:06:55.311,-1.77733904E-1
12:06:55.395,-1.77718240E-1
12:06:55.542,-1.77713680E-1
12:06:55.625,-1.77729584E-1
12:06:55.707,-1.77741424E-1
12:06:55.791,-1.77731424E-1
12:06:55.873,-1.77731504E-1
12:06:56.079,-1.77753424E-1
12:06:56.161,-1.77751904E-1
12:06:56.242,-1.77754144E-1
12:06:56.326,-1.77764480E-1
12:06:56.410,-1.77792000E-1
12:06:56.492,-1.77822560E-1
12:06:56.638,-1.77846448E-1
12:06:56.722,-1.77843456E-1
12:06:56.804,-1.77854768E-1
12:06:56.887,-1.77856768E-1
12:06:56.971,-1.77825280E-1
12:06:57.366,-1.77823600E-1
12:06:57.449,-1.77819120E-1
12:06:57.532,-1.77822928E-1
12:06:57.727,-1.77816736E-1
12:06:57.808,-1.77822288E-1
12:06:57.892,-1.77818560E-1
12:06:57.975,-1.77832448E-1
12:06:58.056,-1.77833168E-1
12:06:58.138,-1.77818864E-1
12:06:58.284,-1.77824144E-1
12:06:58.368,-1.77836000E-1
12:06:58.451,-1.77840480E-1
12:06:58.533,-1.77852176E-1
12:06:58.617,-1.77845136E-1
12:06:59.011,-1.77866144E-1
12:06:59.092,-1.77865008E-1
12:06:59.174,-1.77863840E-1
12:06:59.380,-1.77895984E-1
12:06:59.463,-1.77898064E-1
12:06:59.546,-1.77897728E-1
12:06:59.629,-1.77921264E-1
12:06:59.713,-1.77917344E-1
12:06:59.794,-1.77928368E-1
12:06:59.940,-1.77978768E-1
12:07:00.024,-1.77983600E-1
12:07:00.106,-1.77973488E-1
12:07:00.189,-1.77974320E-1
12:07:00.272,-1.77966368E-1
12:07:00.480,-1.77955360E-1
12:07:00.563,-1.77943680E-1
12:07:00.646,-1.77951344E-1
12:07:00.730,-1.77958384E-1
12:07:00.813,-1.77956288E-1
12:07:00.896,-1.77949696E-1
12:07:01.041,-1.77951248E-1
12:07:01.124,-1.77982320E-1
12:07:01.206,-1.78012176E-1
12:07:01.290,-1.78005616E-1
12:07:01.373,-1.78007360E-1
12:07:01.580,-1.78031824E-1
12:07:01.664,-1.78040368E-1
12:07:01.746,-1.78035808E-1
12:07:01.829,-1.78051568E-1
12:07:01.913,-1.78057728E-1
12:07:01.996,-1.78047904E-1
12:07:02.141,-1.78062736E-1
12:07:02.222,-1.78067664E-1
12:07:02.304,-1.78073968E-1
12:07:02.386,-1.78092240E-1
12:07:02.469,-1.78092720E-1
12:07:02.866,-1.78129504E-1
12:07:02.950,-1.78122240E-1
12:07:03.033,-1.78134240E-1
12:07:03.227,-1.78150896E-1
12:07:03.310,-1.78140336E-1
12:07:03.394,-1.78126656E-1
12:07:03.477,-1.78129696E-1
12:07:03.561,-1.78125168E-1
12:07:03.645,-1.78132288E-1
12:07:03.790,-1.78138320E-1
12:07:03.873,-1.78133824E-1
12:07:03.956,-1.78143600E-1
12:07:04.039,-1.78156608E-1
12:07:04.122,-1.78157184E-1
12:07:04.512,-1.78187936E-1
12:07:04.594,-1.78169488E-1
12:07:04.677,-1.78155136E-1
12:07:04.880,-1.78132528E-1
12:07:04.962,-1.78132288E-1
12:07:05.045,-1.78135040E-1
12:07:05.126,-1.78141824E-1
12:07:05.207,-1.78150176E-1
12:07:05.291,-1.78138960E-1
12:07:05.437,-1.78162976E-1
12:07:05.519,-1.78161296E-1
12:07:05.601,-1.78167408E-1
12:07:05.685,-1.78163216E-1
12:07:05.767,-1.78152064E-1
12:07:05.851,-1.78144656E-1
12:07:05.997,-1.78124000E-1
12:07:06.080,-1.78121888E-1
12:07:06.163,-1.78120448E-1
12:07:06.246,-1.78120448E-1
12:07:06.330,-1.78118656E-1
12:07:06.526,-1.78129408E-1
12:07:06.608,-1.78136864E-1
12:07:06.691,-1.78149248E-1
12:07:06.774,-1.78149824E-1
12:07:06.856,-1.78154624E-1
12:07:06.937,-1.78156704E-1
12:07:07.085,-1.78161904E-1
12:07:07.168,-1.78163504E-1
12:07:07.251,-1.78145728E-1
12:07:07.334,-1.78129904E-1
12:07:07.417,-1.78123056E-1
12:07:07.627,-1.78095344E-1
12:07:07.709,-1.78077904E-1
12:07:07.791,-1.78083136E-1
12:07:07.875,-1.78103360E-1
12:07:07.959,-1.78100496E-1
12:07:08.042,-1.78112416E-1
12:07:08.374,-1.78129216E-1
12:07:08.456,-1.78133648E-1
12:07:08.539,-1.78127248E-1
12:07:08.727,-1.78136448E-1
12:07:08.809,-1.78142304E-1
12:07:08.891,-1.78142464E-1
12:07:08.973,-1.78144736E-1
12:07:09.056,-1.78141120E-1
12:07:09.140,-1.78144736E-1
12:07:09.285,-1.78138208E-1
12:07:09.367,-1.78135200E-1
12:07:09.449,-1.78131568E-1
12:07:09.532,-1.78125744E-1
12:07:09.615,-1.78121648E-1
12:07:09.698,-1.78115184E-1
12:07:10.029,-1.78111520E-1
12:07:10.113,-1.78106720E-1
12:07:10.195,-1.78114304E-1
12:07:10.380,-1.78128576E-1
12:07:10.463,-1.78128400E-1
12:07:10.547,-1.78132064E-1
12:07:10.630,-1.78132720E-1
12:07:10.714,-1.78131488E-1
12:07:10.797,-1.78130784E-1
12:07:10.943,-1.78122784E-1
12:07:11.026,-1.78116720E-1
12:07:11.108,-1.78108384E-1
12:07:11.189,-1.78123440E-1
12:07:11.271,-1.78126864E-1
12:07:11.480,-1.78117216E-1
12:07:11.562,-1.78121296E-1
12:07:11.646,-1.78130656E-1
12:07:11.729,-1.78149504E-1
12:07:11.813,-1.78147120E-1
12:07:11.896,-1.78144576E-1
12:07:12.042,-1.78124384E-1
12:07:12.124,-1.78106800E-1
12:07:12.206,-1.78100880E-1
12:07:12.289,-1.78094656E-1
12:07:12.371,-1.78091744E-1
12:07:12.580,-1.78095568E-1
12:07:12.662,-1.78103120E-1
12:07:12.744,-1.78101120E-1
12:07:12.826,-1.78093168E-1
12:07:12.910,-1.78096176E-1
12:07:12.993,-1.78087136E-1
12:07:13.138,-1.78078896E-1
12:07:13.221,-1.78087504E-1
12:07:13.304,-1.78080496E-1
12:07:13.387,-1.78071088E-1
12:07:13.471,-1.78066176E-1
12:07:13.866,-1.78036944E-1
12:07:13.949,-1.78026176E-1
12:07:14.031,-1.78011936E-1
12:07:14.227,-1.78009600E-1
12:07:14.310,-1.77979040E-1
12:07:14.393,-1.77965040E-1
12:07:14.475,-1.77954976E-1
12:07:14.558,-1.77949648E-1
12:07:14.639,-1.77950576E-1
12:07:14.786,-1.77935920E-1
12:07:14.870,-1.77922544E-1
12:07:14.953,-1.77917120E-1
12:07:15.036,-1.77911824E-1
12:07:15.120,-1.77903456E-1
12:07:15.511,-1.77877216E-1
12:07:15.595,-1.77871088E-1
12:07:15.677,-1.77843088E-1
12:07:15.879,-1.77839888E-1
12:07:15.962,-1.77824000E-1
12:07:16.046,-1.77823040E-1
12:07:16.129,-1.77812688E-1
12:07:16.213,-1.77804944E-1
12:07:16.296,-1.77804096E-1
12:07:16.442,-1.77793280E-1
12:07:16.526,-1.77791056E-1
12:07:16.609,-1.77783584E-1
12:07:16.693,-1.77776960E-1
12:07:16.778,-1.77782256E-1
12:07:16.979,-1.77785104E-1
12:07:17.063,-1.77790080E-1
12:07:17.145,-1.77764608E-1
12:07:17.228,-1.77755600E-1
12:07:17.310,-1.77749168E-1
12:07:17.393,-1.77753600E-1
12:07:17.539,-1.77729584E-1
12:07:17.622,-1.77725216E-1
12:07:17.704,-1.77721728E-1
12:07:17.787,-1.77720048E-1
12:07:17.871,-1.77722336E-1
12:07:18.140,-1.77724256E-1
12:07:18.223,-1.77722128E-1
12:07:18.306,-1.77712528E-1
12:07:18.389,-1.77687344E-1
12:07:18.473,-1.77676304E-1
12:07:18.626,-1.77650384E-1
12:07:18.708,-1.77652320E-1
12:07:18.791,-1.77634816E-1
12:07:18.875,-1.77624304E-1
12:07:18.957,-1.77621744E-1
12:07:19.041,-1.77613328E-1
12:07:19.371,-1.77589456E-1
12:07:19.455,-1.77574688E-1
12:07:19.537,-1.77567424E-1
12:07:19.727,-1.77572816E-1
12:07:19.810,-1.77554320E-1
12:07:19.894,-1.77542176E-1
12:07:19.976,-1.77543584E-1
12:07:20.059,-1.77550896E-1
12:07:20.140,-1.77538464E-1
12:07:20.288,-1.77514640E-1
12:07:20.370,-1.77507248E-1
12:07:20.452,-1.77499744E-1
12:07:20.535,-1.77495408E-1
12:07:20.618,-1.77504048E-1
12:07:21.010,-1.77482640E-1
12:07:21.091,-1.77474944E-1
12:07:21.175,-1.77470400E-1
12:07:21.380,-1.77477360E-1
12:07:21.463,-1.77477728E-1
12:07:21.546,-1.77473504E-1
12:07:21.628,-1.77479104E-1
12:07:21.712,-1.77474736E-1
12:07:21.795,-1.77482336E-1
12:07:21.940,-1.77488208E-1
12:07:22.022,-1.77486208E-1
12:07:22.103,-1.77489024E-1
12:07:22.187,-1.77481696E-1
12:07:22.269,-1.77478576E-1
12:07:22.480,-1.77478016E-1
12:07:22.564,-1.77493168E-1
12:07:22.645,-1.77512320E-1
12:07:22.729,-1.77498336E-1
12:07:22.811,-1.77484064E-1
12:07:22.894,-1.77475664E-1
12:07:23.039,-1.77490896E-1
