timestamp,value
12:03:12.691,-1.39840032E-1
12:03:12.772,-1.39801728E-1
12:03:12.854,-1.39765152E-1
12:03:12.937,-1.39728640E-1
12:03:13.017,-1.39696304E-1
12:03:13.099,-1.39669472E-1
12:03:13.181,-1.39630592E-1
12:03:13.366,-1.39552496E-1
12:03:13.447,-1.39516592E-1
12:03:13.529,-1.39485984E-1
12:03:13.611,-1.39451200E-1
12:03:13.693,-1.39416304E-1
12:03:13.775,-1.39389104E-1
12:03:13.858,-1.39358624E-1
12:03:13.941,-1.39338272E-1
12:03:14.023,-1.39328848E-1
12:03:14.106,-1.39332000E-1
12:03:14.188,-1.39345136E-1
12:03:14.270,-1.39366240E-1
12:03:14.466,-1.39444224E-1
12:03:14.550,-1.39493440E-1
12:03:14.633,-1.39551968E-1
12:03:14.717,-1.39603712E-1
12:03:14.800,-1.39665248E-1
12:03:14.883,-1.39734976E-1
12:03:14.967,-1.39789392E-1
12:03:15.049,-1.39837824E-1
12:03:15.133,-1.39885856E-1
12:03:15.214,-1.39946224E-1
12:03:15.297,-1.40003248E-1
12:03:15.380,-1.40057424E-1
12:03:15.567,-1.40176768E-1
12:03:15.649,-1.40235008E-1
12:03:15.731,-1.40287520E-1
12:03:15.814,-1.40329712E-1
12:03:15.897,-1.40364832E-1
12:03:15.980,-1.40398064E-1
12:03:16.064,-1.40429552E-1
12:03:16.148,-1.40461344E-1
12:03:16.231,-1.40493008E-1
12:03:16.315,-1.40517440E-1
12:03:16.397,-1.40546704E-1
12:03:16.480,-1.40568160E-1
12:03:16.853,-1.40633808E-1
12:03:16.935,-1.40635760E-1
12:03:17.017,-1.40640960E-1
12:03:17.101,-1.40637552E-1
12:03:17.184,-1.40616720E-1
12:03:17.268,-1.40605136E-1
12:03:17.348,-1.40585760E-1
12:03:17.432,-1.40579392E-1
12:03:17.515,-1.40560304E-1
12:03:17.598,-1.40544528E-1
12:03:17.767,-1.40530080E-1
12:03:17.850,-1.40528704E-1
12:03:17.932,-1.40515456E-1
12:03:18.015,-1.40518192E-1
12:03:18.097,-1.40520032E-1
12:03:18.179,-1.40518016E-1
12:03:18.261,-1.40529008E-1
12:03:18.344,-1.40535584E-1
12:03:18.429,-1.40538624E-1
12:03:18.512,-1.40550640E-1
12:03:18.596,-1.40549680E-1
12:03:18.678,-1.40551360E-1
12:03:18.867,-1.40528048E-1
12:03:18.948,-1.40511136E-1
12:03:19.030,-1.40492912E-1
12:03:19.114,-1.40475168E-1
12:03:19.197,-1.40444112E-1
12:03:19.280,-1.40402560E-1
12:03:19.363,-1.40356144E-1
12:03:19.446,-1.40321632E-1
12:03:19.528,-1.40299280E-1
12:03:19.611,-1.40267664E-1
12:03:19.693,-1.40232000E-1
12:03:19.775,-1.40186576E-1
12:03:19.967,-1.40107040E-1
12:03:20.049,-1.40061712E-1
12:03:20.132,-1.40012672E-1
12:03:20.214,-1.39987184E-1
12:03:20.296,-1.39964624E-1
12:03:20.380,-1.39932896E-1
12:03:20.463,-1.39901280E-1
12:03:20.545,-1.39870560E-1
12:03:20.629,-1.39832256E-1
12:03:20.712,-1.39792400E-1
12:03:20.794,-1.39755168E-1
12:03:20.877,-1.39701840E-1
12:03:21.067,-1.39590112E-1
12:03:21.148,-1.39534096E-1
12:03:21.230,-1.39480464E-1
12:03:21.311,-1.39414000E-1
12:03:21.394,-1.39351184E-1
12:03:21.477,-1.39295344E-1
12:03:21.560,-1.39235024E-1
12:03:21.643,-1.39168224E-1
12:03:21.727,-1.39100144E-1
12:03:21.810,-1.39051936E-1
12:03:21.893,-1.38982640E-1
12:03:21.975,-1.38932144E-1
12:03:22.353,-1.38731664E-1
12:03:22.435,-1.38698800E-1
12:03:22.518,-1.38659552E-1
12:03:22.601,-1.38632240E-1
12:03:22.685,-1.38601664E-1
12:03:22.766,-1.38571616E-1
12:03:22.849,-1.38543344E-1
12:03:22.931,-1.38530448E-1
12:03:23.013,-1.38512704E-1
12:03:23.095,-1.38500560E-1
12:03:23.267,-1.38462752E-1
12:03:23.350,-1.38454176E-1
12:03:23.434,-1.38458544E-1
12:03:23.518,-1.38468400E-1
12:03:23.601,-1.38482880E-1
12:03:23.685,-1.38496256E-1
12:03:23.768,-1.38519632E-1
12:03:23.851,-1.38544000E-1
12:03:23.932,-1.38578528E-1
12:03:24.015,-1.38610912E-1
12:03:24.097,-1.38642064E-1
12:03:24.179,-1.38673840E-1
12:03:24.366,-1.38751872E-1
12:03:24.450,-1.38789104E-1
12:03:24.532,-1.38831280E-1
12:03:24.615,-1.38867664E-1
12:03:24.698,-1.38901584E-1
12:03:24.780,-1.38937344E-1
12:03:24.862,-1.38968528E-1
12:03:24.946,-1.39005440E-1
12:03:25.029,-1.39040192E-1
12:03:25.112,-1.39066576E-1
12:03:25.195,-1.39098112E-1
12:03:25.278,-1.39119056E-1
12:03:25.467,-1.39167680E-1
12:03:25.550,-1.39180080E-1
12:03:25.633,-1.39189280E-1
12:03:25.716,-1.39196240E-1
12:03:25.799,-1.39203584E-1
12:03:25.883,-1.39215520E-1
12:03:25.964,-1.39221792E-1
12:03:26.047,-1.39227632E-1
12:03:26.129,-1.39235920E-1
12:03:26.213,-1.39236576E-1
12:03:26.296,-1.39240576E-1
12:03:26.380,-1.39255600E-1
12:03:26.566,-1.39299104E-1
12:03:26.650,-1.39314784E-1
12:03:26.733,-1.39333888E-1
12:03:26.815,-1.39374016E-1
12:03:26.899,-1.39401408E-1
12:03:26.981,-1.39429744E-1
12:03:27.065,-1.39452224E-1
12:03:27.147,-1.39473936E-1
12:03:27.229,-1.39490720E-1
12:03:27.312,-1.39509568E-1
12:03:27.395,-1.39532832E-1
12:03:27.477,-1.39547808E-1
12:03:27.854,-1.39617744E-1
