timestamp,value
11:50:31.423,-8.10751552E-1
11:50:31.504,-8.10793536E-1
11:50:31.586,-8.10841024E-1
11:50:31.669,-8.10886400E-1
11:50:31.751,-8.10896384E-1
11:50:31.834,-8.10923776E-1
11:50:31.915,-8.10885440E-1
11:50:31.997,-8.10872512E-1
11:50:32.368,-8.10577344E-1
11:50:32.451,-8.10512320E-1
11:50:32.535,-8.10437760E-1
11:50:32.617,-8.10390976E-1
11:50:32.699,-8.10330240E-1
11:50:32.783,-8.10305792E-1
11:50:32.864,-8.10284352E-1
11:50:32.946,-8.10256384E-1
11:50:33.027,-8.10249024E-1
11:50:33.108,-8.10226432E-1
11:50:33.283,-8.10155776E-1
11:50:33.367,-8.10104896E-1
11:50:33.450,-8.10088256E-1
11:50:33.531,-8.10041152E-1
11:50:33.615,-8.10029120E-1
11:50:33.698,-8.10054720E-1
11:50:33.781,-8.10045440E-1
11:50:33.864,-8.10048064E-1
11:50:33.948,-8.10097792E-1
11:50:34.030,-8.10173696E-1
11:50:34.114,-8.10216256E-1
11:50:34.197,-8.10240320E-1
11:50:34.383,-8.10283072E-1
11:50:34.466,-8.10285120E-1
11:50:34.549,-8.10255296E-1
11:50:34.632,-8.10212672E-1
11:50:34.714,-8.10137216E-1
11:50:34.798,-8.10089472E-1
11:50:34.881,-8.10105792E-1
11:50:34.964,-8.10072192E-1
11:50:35.046,-8.10025920E-1
11:50:35.129,-8.10024192E-1
11:50:35.212,-8.10060736E-1
11:50:35.294,-8.10116544E-1
11:50:35.483,-8.10195264E-1
11:50:35.565,-8.10249792E-1
11:50:35.649,-8.10280896E-1
11:50:35.732,-8.10277376E-1
11:50:35.814,-8.10293120E-1
11:50:35.895,-8.10303616E-1
11:50:35.979,-8.10287104E-1
11:50:36.061,-8.10269632E-1
11:50:36.144,-8.10269440E-1
11:50:36.228,-8.10314816E-1
11:50:36.311,-8.10308864E-1
11:50:36.393,-8.10300032E-1
11:50:36.581,-8.10319104E-1
11:50:36.664,-8.10290880E-1
11:50:36.748,-8.10299136E-1
11:50:36.831,-8.10271232E-1
11:50:36.914,-8.10309504E-1
11:50:36.998,-8.10291264E-1
11:50:37.082,-8.10256960E-1
11:50:37.164,-8.10237056E-1
11:50:37.248,-8.10238912E-1
11:50:37.331,-8.10248704E-1
11:50:37.415,-8.10284992E-1
11:50:37.499,-8.10308160E-1
11:50:37.869,-8.10300032E-1
11:50:37.953,-8.10254720E-1
11:50:38.036,-8.10149952E-1
11:50:38.120,-8.10007744E-1
11:50:38.202,-8.09901824E-1
11:50:38.285,-8.09780224E-1
11:50:38.368,-8.09657536E-1
11:50:38.451,-8.09601472E-1
