timestamp,value
11:50:31.424,-1.82146416E-1
11:50:31.505,-1.82151088E-1
11:50:31.587,-1.82163040E-1
11:50:31.670,-1.82179840E-1
11:50:31.752,-1.82195296E-1
11:50:31.835,-1.82231280E-1
11:50:31.916,-1.82264768E-1
11:50:31.998,-1.82297616E-1
11:50:32.369,-1.82599168E-1
11:50:32.452,-1.82651424E-1
11:50:32.535,-1.82706640E-1
11:50:32.618,-1.82756800E-1
11:50:32.700,-1.82811760E-1
11:50:32.783,-1.82867408E-1
11:50:32.865,-1.82919440E-1
11:50:32.946,-1.82967280E-1
11:50:33.027,-1.83027648E-1
11:50:33.109,-1.83073280E-1
11:50:33.284,-1.83166704E-1
11:50:33.368,-1.83197744E-1
11:50:33.451,-1.83227664E-1
11:50:33.532,-1.83258096E-1
11:50:33.616,-1.83277744E-1
11:50:33.699,-1.83301120E-1
11:50:33.782,-1.83326368E-1
11:50:33.865,-1.83338048E-1
11:50:33.949,-1.83350224E-1
11:50:34.031,-1.83348688E-1
11:50:34.115,-1.83358288E-1
11:50:34.198,-1.83349856E-1
11:50:34.384,-1.83339184E-1
11:50:34.467,-1.83344496E-1
11:50:34.550,-1.83339664E-1
11:50:34.633,-1.83343040E-1
11:50:34.715,-1.83334464E-1
11:50:34.799,-1.83316736E-1
11:50:34.882,-1.83324336E-1
11:50:34.965,-1.83324688E-1
11:50:35.047,-1.83315248E-1
11:50:35.130,-1.83294208E-1
11:50:35.213,-1.83292880E-1
11:50:35.295,-1.83298176E-1
11:50:35.484,-1.83320864E-1
11:50:35.566,-1.83324256E-1
11:50:35.650,-1.83330880E-1
11:50:35.733,-1.83318416E-1
11:50:35.815,-1.83308208E-1
11:50:35.896,-1.83308336E-1
11:50:35.980,-1.83299504E-1
11:50:36.062,-1.83281840E-1
11:50:36.145,-1.83254048E-1
11:50:36.229,-1.83237936E-1
11:50:36.312,-1.83225088E-1
11:50:36.394,-1.83195168E-1
11:50:36.582,-1.83130928E-1
11:50:36.666,-1.83097696E-1
11:50:36.749,-1.83064336E-1
11:50:36.832,-1.83027056E-1
11:50:36.915,-1.83001520E-1
11:50:37.000,-1.82974864E-1
11:50:37.083,-1.82942704E-1
11:50:37.165,-1.82929104E-1
11:50:37.249,-1.82914784E-1
11:50:37.333,-1.82903376E-1
11:50:37.416,-1.82886016E-1
11:50:37.499,-1.82881296E-1
11:50:37.870,-1.82923776E-1
11:50:37.954,-1.82927696E-1
11:50:38.038,-1.82948848E-1
11:50:38.121,-1.82961168E-1
11:50:38.203,-1.82980864E-1
11:50:38.286,-1.83004144E-1
11:50:38.369,-1.83028528E-1
11:50:38.452,-1.83049904E-1
11:50:38.535,-1.83081536E-1
11:50:38.619,-1.83107888E-1
11:50:38.784,-1.83173648E-1
11:50:38.867,-1.83214176E-1
11:50:38.947,-1.83249888E-1
11:50:39.029,-1.83291936E-1
11:50:39.112,-1.83331184E-1
11:50:39.193,-1.83365840E-1
11:50:39.277,-1.83404416E-1
11:50:39.360,-1.83456720E-1
11:50:39.443,-1.83484288E-1
11:50:39.525,-1.83532848E-1
11:50:39.608,-1.83566384E-1
11:50:39.691,-1.83602368E-1
11:50:39.882,-1.83551744E-1
11:50:39.965,-1.83663760E-1
11:50:40.047,-1.83705728E-1
11:50:40.129,-1.83727440E-1
11:50:40.212,-1.83753856E-1
11:50:40.295,-1.83773328E-1
